sep=,
"Time","I38","I39","I40","I41","I42","I43","I44","I48","I38","I39","I40","I41","I42","I43","I44","I48"
2026-09-08 15:30:00,,26.9 V,26.7 V,26.8 V,,26.9 V,26.8 V,26.0 V,,1823 rpm,1781 rpm,1772 rpm,,1859 rpm,1400 rpm,1847 rpm
2026-09-08 15:32:00,,26.9 V,26.7 V,26.8 V,,26.9 V,26.8 V,26.0 V,,1837 rpm,1788 rpm,1802 rpm,,1829 rpm,1595 rpm,1832 rpm
2026-09-08 15:34:00,,26.9 V,26.7 V,26.8 V,,26.9 V,26.8 V,25.8 V,,1487 rpm,1798 rpm,1651 rpm,,1803 rpm,1811 rpm,1842 rpm
2026-09-08 15:36:00,,26.9 V,26.7 V,26.8 V,,26.9 V,26.8 V,25.9 V,,1453 rpm,1766 rpm,1605 rpm,,1844 rpm,1826 rpm,1843 rpm
2026-09-08 15:38:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.8 V,26.0 V,,1834 rpm,1764 rpm,1832 rpm,,1876 rpm,1817 rpm,1831 rpm
2026-09-08 15:40:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,25.9 V,,1826 rpm,1815 rpm,1837 rpm,,1873 rpm,1838 rpm,1839 rpm
2026-09-08 15:42:00,,26.7 V,26.7 V,26.8 V,,26.9 V,26.7 V,25.9 V,,1814 rpm,1777 rpm,1838 rpm,,1869 rpm,1830 rpm,1813 rpm
2026-09-08 15:44:00,,26.8 V,26.8 V,26.8 V,,26.9 V,26.7 V,25.8 V,,1837 rpm,1780 rpm,1852 rpm,,1767 rpm,1831 rpm,1847 rpm
2026-09-08 15:46:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,25.8 V,,1822 rpm,1771 rpm,1839 rpm,,1808 rpm,1837 rpm,1854 rpm
2026-09-08 15:48:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1837 rpm,1796 rpm,1695 rpm,,1849 rpm,1838 rpm,1879 rpm
2026-09-08 15:50:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1817 rpm,1796 rpm,1845 rpm,,1805 rpm,1832 rpm,1868 rpm
2026-09-08 15:52:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1826 rpm,1791 rpm,1400 rpm,,1817 rpm,1845 rpm,1867 rpm
2026-09-08 15:54:00,,26.8 V,26.7 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1850 rpm,1775 rpm,1525 rpm,,1804 rpm,1400 rpm,1865 rpm
2026-09-08 15:56:00,,26.7 V,26.7 V,26.8 V,,26.9 V,26.6 V,26.0 V,,1827 rpm,1788 rpm,1400 rpm,,1823 rpm,1400 rpm,1896 rpm
2026-09-08 15:58:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1824 rpm,1773 rpm,1400 rpm,,1802 rpm,1400 rpm,1876 rpm
2026-09-08 16:00:00,,26.7 V,26.8 V,26.8 V,,26.8 V,26.7 V,26.1 V,,1827 rpm,1754 rpm,1428 rpm,,1835 rpm,1400 rpm,1866 rpm
2026-09-08 16:02:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.1 V,,1814 rpm,1813 rpm,1525 rpm,,1791 rpm,1400 rpm,1836 rpm
2026-09-08 16:04:00,,26.7 V,26.6 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1832 rpm,1766 rpm,1348 rpm,,1816 rpm,1400 rpm,1855 rpm
2026-09-08 16:06:00,,26.6 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.1 V,,1834 rpm,1783 rpm,800 rpm,,1826 rpm,1501 rpm,1829 rpm
2026-09-08 16:08:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.1 V,,1830 rpm,1794 rpm,1188 rpm,,1787 rpm,1659 rpm,1835 rpm
2026-09-08 16:10:00,,26.8 V,26.8 V,26.9 V,,26.9 V,26.7 V,26.1 V,,1830 rpm,924 rpm,1869 rpm,,1747 rpm,1829 rpm,1845 rpm
2026-09-08 16:12:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1851 rpm,800 rpm,1852 rpm,,1858 rpm,1818 rpm,1830 rpm
2026-09-08 16:14:00,,26.7 V,26.8 V,26.9 V,,26.9 V,26.7 V,25.9 V,,1860 rpm,800 rpm,1820 rpm,,1854 rpm,1400 rpm,1827 rpm
2026-09-08 16:16:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,25.9 V,,1840 rpm,1757 rpm,1845 rpm,,1900 rpm,1400 rpm,1836 rpm
2026-09-08 16:18:00,,26.7 V,26.8 V,26.9 V,,26.9 V,26.8 V,26.0 V,,1816 rpm,1787 rpm,1833 rpm,,1795 rpm,1400 rpm,1859 rpm
2026-09-08 16:20:00,,26.6 V,26.8 V,26.8 V,,26.9 V,26.8 V,25.8 V,,1826 rpm,1763 rpm,1846 rpm,,1800 rpm,1400 rpm,1839 rpm
2026-09-08 16:22:00,,26.6 V,26.7 V,26.8 V,,26.8 V,26.8 V,25.8 V,,1822 rpm,1797 rpm,1704 rpm,,1833 rpm,1400 rpm,1844 rpm
2026-09-08 16:24:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.8 V,25.8 V,,1821 rpm,1793 rpm,1434 rpm,,1801 rpm,1400 rpm,1840 rpm
2026-09-08 16:26:00,,26.7 V,26.8 V,26.7 V,,26.9 V,26.8 V,25.9 V,,1707 rpm,1788 rpm,1826 rpm,,1826 rpm,1400 rpm,1834 rpm
2026-09-08 16:28:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.8 V,25.8 V,,1400 rpm,1778 rpm,1836 rpm,,1876 rpm,1400 rpm,1835 rpm
2026-09-08 16:30:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.8 V,26.0 V,,1400 rpm,1812 rpm,1841 rpm,,1823 rpm,1442 rpm,1896 rpm
2026-09-08 16:32:00,,26.7 V,26.7 V,26.8 V,,26.9 V,26.8 V,26.0 V,,1453 rpm,1780 rpm,1852 rpm,,1790 rpm,1840 rpm,1899 rpm
2026-09-08 16:34:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.8 V,26.1 V,,1812 rpm,1775 rpm,1562 rpm,,1812 rpm,1765 rpm,1900 rpm
2026-09-08 16:36:00,,26.7 V,26.7 V,26.8 V,,26.9 V,26.7 V,26.1 V,,1813 rpm,1857 rpm,1400 rpm,,1754 rpm,1840 rpm,1900 rpm
2026-09-08 16:38:00,,26.6 V,26.8 V,26.8 V,,26.9 V,26.8 V,26.1 V,,1808 rpm,1753 rpm,1400 rpm,,1800 rpm,1827 rpm,1900 rpm
2026-09-08 16:40:00,,26.7 V,26.8 V,26.8 V,,26.5 V,26.8 V,26.1 V,,1586 rpm,1765 rpm,1740 rpm,,1815 rpm,1768 rpm,1899 rpm
2026-09-08 16:42:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.2 V,,1822 rpm,1755 rpm,1826 rpm,,1837 rpm,1000 rpm,1900 rpm
2026-09-08 16:44:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.0 V,,1824 rpm,1834 rpm,1825 rpm,,1853 rpm,1100 rpm,1900 rpm
2026-09-08 16:46:00,,26.7 V,26.7 V,26.8 V,26.7 V,26.9 V,26.7 V,26.1 V,,1736 rpm,1757 rpm,1826 rpm,799 rpm,1793 rpm,1400 rpm,1900 rpm
2026-09-08 16:48:00,,26.7 V,26.8 V,26.8 V,,26.9 V,26.7 V,26.2 V,,1400 rpm,1778 rpm,1874 rpm,,1813 rpm,1400 rpm,1900 rpm
2026-09-08 16:50:00,,26.7 V,26.7 V,26.8 V,26.7 V,26.9 V,26.7 V,26.2 V,,1625 rpm,1795 rpm,1739 rpm,1843 rpm,1811 rpm,1400 rpm,1900 rpm
2026-09-08 16:52:00,,26.7 V,26.8 V,26.8 V,26.7 V,26.9 V,26.8 V,26.2 V,,1829 rpm,1799 rpm,1453 rpm,799 rpm,1810 rpm,1400 rpm,1900 rpm
2026-09-08 16:54:00,,26.7 V,26.7 V,26.8 V,,26.8 V,26.8 V,26.1 V,,1825 rpm,1768 rpm,1400 rpm,,1853 rpm,1400 rpm,1899 rpm
2026-09-08 16:56:00,,26.7 V,26.7 V,26.8 V,26.6 V,26.9 V,26.8 V,26.1 V,,1736 rpm,1788 rpm,1400 rpm,800 rpm,1809 rpm,1400 rpm,1893 rpm
2026-09-08 16:58:00,,26.6 V,26.8 V,26.9 V,25.8 V,26.9 V,26.8 V,26.2 V,,1713 rpm,1785 rpm,1400 rpm,1311 rpm,1658 rpm,1400 rpm,1846 rpm
2026-09-08 17:00:00,,26.7 V,26.6 V,26.9 V,26.6 V,26.9 V,26.8 V,26.2 V,,1807 rpm,1768 rpm,1400 rpm,1869 rpm,800 rpm,1400 rpm,1812 rpm
2026-09-08 17:02:00,,26.7 V,26.8 V,26.9 V,26.5 V,26.9 V,26.8 V,26.1 V,,1812 rpm,1716 rpm,1518 rpm,1867 rpm,800 rpm,1399 rpm,1823 rpm
2026-09-08 17:04:00,,26.7 V,26.8 V,26.9 V,26.6 V,26.9 V,26.8 V,26.2 V,,1815 rpm,1783 rpm,1782 rpm,1882 rpm,800 rpm,1400 rpm,1831 rpm
2026-09-08 17:06:00,,26.8 V,26.8 V,26.9 V,,26.9 V,26.8 V,26.0 V,,1820 rpm,1782 rpm,1400 rpm,,846 rpm,1400 rpm,1843 rpm
2026-09-08 17:08:00,,26.7 V,26.8 V,26.9 V,26.5 V,26.9 V,26.8 V,26.0 V,,1828 rpm,1716 rpm,1400 rpm,1875 rpm,1833 rpm,1400 rpm,1865 rpm
2026-09-08 17:10:00,,26.7 V,26.8 V,26.9 V,26.5 V,26.9 V,26.9 V,26.0 V,,1818 rpm,1789 rpm,1043 rpm,1877 rpm,1808 rpm,1400 rpm,1795 rpm
2026-09-08 17:12:00,,26.7 V,26.8 V,26.9 V,26.4 V,26.9 V,26.9 V,26.0 V,,1424 rpm,1784 rpm,800 rpm,1855 rpm,1815 rpm,1400 rpm,1856 rpm
2026-09-08 17:14:00,,26.7 V,26.8 V,26.9 V,,25.4 V,26.8 V,26.1 V,,1823 rpm,1844 rpm,800 rpm,,1019 rpm,1400 rpm,1893 rpm
2026-09-08 17:16:00,,26.7 V,26.8 V,26.9 V,26.5 V,26.2 V,26.9 V,26.1 V,,1811 rpm,1758 rpm,1197 rpm,1885 rpm,800 rpm,1400 rpm,1900 rpm
2026-09-08 17:18:00,,26.7 V,26.8 V,26.8 V,26.2 V,27.0 V,26.9 V,26.1 V,,1763 rpm,1821 rpm,1807 rpm,1818 rpm,800 rpm,1500 rpm,1900 rpm
2026-09-08 17:20:00,,26.8 V,26.8 V,26.9 V,,26.9 V,26.8 V,26.1 V,,1817 rpm,1785 rpm,800 rpm,,800 rpm,1638 rpm,1883 rpm
2026-09-08 17:22:00,,26.7 V,26.6 V,26.9 V,26.5 V,26.9 V,26.8 V,26.1 V,,1745 rpm,1787 rpm,800 rpm,1863 rpm,800 rpm,1623 rpm,1791 rpm
2026-09-08 17:24:00,,26.7 V,26.8 V,26.9 V,26.2 V,27.0 V,26.8 V,26.2 V,,1400 rpm,1766 rpm,800 rpm,1876 rpm,800 rpm,1619 rpm,1777 rpm
2026-09-08 17:26:00,,26.8 V,26.8 V,26.8 V,,27.0 V,26.8 V,26.1 V,,1777 rpm,1672 rpm,801 rpm,,800 rpm,1400 rpm,1855 rpm
2026-09-08 17:28:00,,26.8 V,26.8 V,26.8 V,26.5 V,27.0 V,26.8 V,26.1 V,,1400 rpm,1813 rpm,800 rpm,1821 rpm,800 rpm,1400 rpm,1793 rpm
2026-09-08 17:30:00,,26.5 V,26.7 V,26.9 V,26.5 V,27.0 V,26.8 V,26.2 V,,1400 rpm,1792 rpm,800 rpm,800 rpm,800 rpm,1400 rpm,1817 rpm
2026-09-08 17:32:00,,26.8 V,26.7 V,26.9 V,,27.0 V,26.9 V,26.0 V,,1400 rpm,1670 rpm,800 rpm,,800 rpm,1400 rpm,1852 rpm
2026-09-08 17:34:00,,26.8 V,26.8 V,26.8 V,26.5 V,27.0 V,26.8 V,26.2 V,,1399 rpm,1828 rpm,800 rpm,801 rpm,800 rpm,1781 rpm,1792 rpm
2026-09-08 17:36:00,,26.8 V,26.8 V,26.8 V,26.5 V,27.0 V,26.9 V,26.2 V,,1400 rpm,1782 rpm,800 rpm,800 rpm,800 rpm,1809 rpm,1790 rpm
2026-09-08 17:38:00,,26.9 V,26.8 V,26.8 V,,27.0 V,26.8 V,26.2 V,,1400 rpm,1854 rpm,800 rpm,,799 rpm,1815 rpm,1822 rpm
2026-09-08 17:40:00,,26.6 V,26.8 V,26.8 V,26.5 V,27.0 V,26.8 V,26.0 V,,1400 rpm,1730 rpm,800 rpm,800 rpm,800 rpm,1815 rpm,1806 rpm
2026-09-08 17:42:00,,26.7 V,26.8 V,26.8 V,26.5 V,27.0 V,26.8 V,25.9 V,,1454 rpm,1804 rpm,800 rpm,801 rpm,800 rpm,1830 rpm,1848 rpm
2026-09-08 17:44:00,,26.8 V,26.8 V,26.3 V,,27.0 V,26.8 V,26.0 V,,1875 rpm,1778 rpm,800 rpm,,800 rpm,1852 rpm,1788 rpm
2026-09-08 17:46:00,,26.8 V,26.8 V,26.7 V,26.6 V,27.1 V,26.7 V,26.0 V,,1876 rpm,1768 rpm,1400 rpm,800 rpm,800 rpm,1816 rpm,1795 rpm
2026-09-08 17:48:00,,26.9 V,26.8 V,26.8 V,26.6 V,27.0 V,26.7 V,26.0 V,,1800 rpm,1772 rpm,1639 rpm,800 rpm,800 rpm,1809 rpm,1802 rpm
2026-09-08 17:50:00,,26.8 V,26.8 V,,26.6 V,26.9 V,26.7 V,25.9 V,,1827 rpm,1773 rpm,1859 rpm,800 rpm,800 rpm,1812 rpm,1816 rpm
2026-09-08 17:52:00,,26.6 V,26.6 V,26.9 V,,27.0 V,26.7 V,26.0 V,,1817 rpm,1655 rpm,1808 rpm,,800 rpm,1818 rpm,1861 rpm
2026-09-08 17:54:00,,26.8 V,26.0 V,26.9 V,26.7 V,27.0 V,26.7 V,25.6 V,,1830 rpm,800 rpm,1747 rpm,800 rpm,931 rpm,1816 rpm,1058 rpm
2026-09-08 17:56:00,,26.8 V,26.6 V,26.8 V,26.6 V,27.0 V,26.5 V,26.3 V,,1855 rpm,800 rpm,1400 rpm,800 rpm,1844 rpm,1029 rpm,800 rpm
2026-09-08 17:58:00,,26.8 V,26.1 V,26.9 V,,27.1 V,26.4 V,26.3 V,,1824 rpm,800 rpm,1400 rpm,,1900 rpm,800 rpm,800 rpm
2026-09-08 18:00:00,,26.7 V,26.4 V,26.9 V,26.6 V,27.1 V,26.7 V,26.3 V,,1837 rpm,800 rpm,1473 rpm,800 rpm,1900 rpm,800 rpm,800 rpm
2026-09-08 18:02:00,,26.8 V,26.7 V,26.9 V,26.7 V,27.1 V,26.6 V,26.3 V,,1814 rpm,1094 rpm,1858 rpm,800 rpm,1900 rpm,800 rpm,800 rpm
2026-09-08 18:04:00,,26.6 V,26.7 V,26.9 V,,26.9 V,26.1 V,26.4 V,,1668 rpm,1863 rpm,1640 rpm,,1821 rpm,800 rpm,800 rpm
2026-09-08 18:06:00,,26.7 V,26.8 V,26.9 V,26.7 V,27.1 V,26.7 V,25.9 V,,1400 rpm,1843 rpm,1400 rpm,801 rpm,1790 rpm,1128 rpm,800 rpm
2026-09-08 18:08:00,,26.6 V,26.8 V,26.9 V,26.7 V,27.1 V,26.7 V,26.3 V,,1557 rpm,1811 rpm,1400 rpm,800 rpm,1818 rpm,1637 rpm,800 rpm
2026-09-08 18:10:00,,26.7 V,26.6 V,26.9 V,,27.1 V,26.7 V,26.4 V,,1826 rpm,1748 rpm,1400 rpm,,1809 rpm,1813 rpm,800 rpm
2026-09-08 18:12:00,,26.7 V,26.8 V,26.9 V,26.7 V,26.9 V,26.7 V,26.4 V,,1813 rpm,1769 rpm,1400 rpm,799 rpm,1825 rpm,1808 rpm,1483 rpm
2026-09-08 18:14:00,,26.6 V,26.6 V,26.9 V,26.7 V,27.1 V,26.7 V,26.3 V,,1848 rpm,1783 rpm,1412 rpm,801 rpm,1791 rpm,1834 rpm,1767 rpm
2026-09-08 18:16:00,,26.7 V,26.6 V,26.9 V,,27.1 V,26.6 V,26.3 V,,1849 rpm,1777 rpm,1762 rpm,,1792 rpm,1819 rpm,1802 rpm
2026-09-08 18:18:00,,26.6 V,26.8 V,26.9 V,26.7 V,26.9 V,26.7 V,26.1 V,,1483 rpm,1775 rpm,1835 rpm,1901 rpm,1823 rpm,1815 rpm,1803 rpm
2026-09-08 18:20:00,,26.7 V,26.8 V,26.9 V,26.7 V,27.1 V,26.7 V,26.3 V,,1400 rpm,1803 rpm,1850 rpm,1901 rpm,1809 rpm,1828 rpm,1787 rpm
2026-09-08 18:22:00,,26.7 V,26.6 V,26.9 V,,26.9 V,26.7 V,26.2 V,,1400 rpm,1810 rpm,1835 rpm,,1825 rpm,1755 rpm,1829 rpm
2026-09-08 18:24:00,,26.7 V,26.8 V,26.9 V,26.6 V,27.1 V,26.7 V,26.3 V,,1816 rpm,1816 rpm,1837 rpm,1871 rpm,1796 rpm,1825 rpm,1791 rpm
2026-09-08 18:26:00,,26.7 V,26.5 V,26.8 V,26.6 V,27.0 V,26.7 V,26.1 V,,1807 rpm,1798 rpm,1849 rpm,1878 rpm,1844 rpm,1825 rpm,1820 rpm
2026-09-08 18:28:00,,26.6 V,26.8 V,26.9 V,26.5 V,27.0 V,26.7 V,26.3 V,,1836 rpm,1795 rpm,1846 rpm,1872 rpm,1807 rpm,1817 rpm,1788 rpm
2026-09-08 18:30:00,,26.7 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.3 V,,1833 rpm,1794 rpm,1452 rpm,1864 rpm,1825 rpm,1867 rpm,1794 rpm
2026-09-08 18:32:00,,26.7 V,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.2 V,,1874 rpm,1801 rpm,1400 rpm,1841 rpm,1805 rpm,1771 rpm,1830 rpm
2026-09-08 18:34:00,,26.7 V,26.5 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1811 rpm,1796 rpm,1400 rpm,1858 rpm,1826 rpm,1824 rpm,1794 rpm
2026-09-08 18:36:00,,26.5 V,26.7 V,26.9 V,,27.0 V,26.7 V,26.1 V,,1860 rpm,1793 rpm,1400 rpm,,1827 rpm,1832 rpm,1828 rpm
2026-09-08 18:38:00,,26.5 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,25.9 V,,1822 rpm,1790 rpm,1304 rpm,1889 rpm,1801 rpm,1784 rpm,1789 rpm
2026-09-08 18:40:00,,26.7 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1821 rpm,1797 rpm,1274 rpm,1839 rpm,799 rpm,1815 rpm,1790 rpm
2026-09-08 18:42:00,,26.6 V,26.7 V,26.9 V,26.5 V,27.0 V,26.5 V,26.0 V,,1867 rpm,1817 rpm,1250 rpm,1855 rpm,800 rpm,1819 rpm,1826 rpm
2026-09-08 18:44:00,,26.6 V,26.7 V,26.9 V,26.5 V,27.0 V,26.7 V,26.1 V,,1863 rpm,1827 rpm,800 rpm,1899 rpm,800 rpm,1823 rpm,1815 rpm
2026-09-08 18:46:00,,26.7 V,26.7 V,26.9 V,26.5 V,26.8 V,26.7 V,25.9 V,,1847 rpm,1834 rpm,800 rpm,1899 rpm,1713 rpm,1821 rpm,1800 rpm
2026-09-08 18:48:00,,26.6 V,26.4 V,26.9 V,26.6 V,27.0 V,26.7 V,26.1 V,,1841 rpm,1811 rpm,800 rpm,1900 rpm,1801 rpm,1834 rpm,1822 rpm
2026-09-08 18:50:00,,26.3 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,1859 rpm,1786 rpm,800 rpm,877 rpm,1854 rpm,1835 rpm,1797 rpm
2026-09-08 18:52:00,,26.7 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,1819 rpm,1777 rpm,800 rpm,800 rpm,1900 rpm,1840 rpm,1837 rpm
2026-09-08 18:54:00,,26.7 V,26.6 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,1818 rpm,1770 rpm,800 rpm,800 rpm,1890 rpm,1756 rpm,1788 rpm
2026-09-08 18:56:00,,26.5 V,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.0 V,,1834 rpm,1780 rpm,800 rpm,800 rpm,1794 rpm,1665 rpm,1784 rpm
2026-09-08 18:58:00,,26.7 V,26.3 V,26.9 V,26.6 V,27.1 V,26.7 V,26.1 V,,1839 rpm,1787 rpm,800 rpm,800 rpm,1807 rpm,800 rpm,1816 rpm
2026-09-08 19:00:00,,26.7 V,26.7 V,26.9 V,26.6 V,26.9 V,26.7 V,26.1 V,,1813 rpm,1772 rpm,800 rpm,800 rpm,1792 rpm,1618 rpm,1809 rpm
2026-09-08 19:02:00,,26.6 V,26.7 V,26.9 V,26.6 V,27.1 V,26.7 V,25.9 V,,1832 rpm,1791 rpm,800 rpm,800 rpm,1808 rpm,1830 rpm,1813 rpm
2026-09-08 19:04:00,,26.7 V,26.5 V,26.9 V,26.7 V,26.9 V,26.7 V,26.1 V,,1844 rpm,1797 rpm,800 rpm,800 rpm,1830 rpm,1823 rpm,1800 rpm
2026-09-08 19:06:00,,26.5 V,26.5 V,26.9 V,26.7 V,27.1 V,26.7 V,26.1 V,,1815 rpm,1788 rpm,800 rpm,800 rpm,1797 rpm,1746 rpm,1832 rpm
2026-09-08 19:08:00,,26.6 V,26.7 V,26.9 V,26.7 V,27.1 V,26.7 V,26.1 V,,1815 rpm,1785 rpm,800 rpm,800 rpm,1815 rpm,1714 rpm,1812 rpm
2026-09-08 19:10:00,,26.7 V,26.6 V,26.9 V,26.7 V,26.8 V,26.7 V,26.1 V,,1828 rpm,1795 rpm,800 rpm,800 rpm,1829 rpm,1831 rpm,1799 rpm
2026-09-08 19:12:00,,26.4 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,25.8 V,,1824 rpm,1805 rpm,800 rpm,800 rpm,1811 rpm,1832 rpm,1819 rpm
2026-09-08 19:14:00,,26.7 V,26.6 V,26.9 V,26.7 V,26.8 V,26.7 V,26.1 V,,1826 rpm,1745 rpm,800 rpm,800 rpm,1835 rpm,1844 rpm,1794 rpm
2026-09-08 19:16:00,,26.4 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1830 rpm,1785 rpm,800 rpm,800 rpm,1798 rpm,1850 rpm,1822 rpm
2026-09-08 19:18:00,,26.7 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1828 rpm,1783 rpm,800 rpm,800 rpm,1818 rpm,1844 rpm,1811 rpm
2026-09-08 19:20:00,,26.7 V,26.6 V,26.9 V,26.7 V,27.0 V,26.7 V,25.9 V,,1811 rpm,1812 rpm,800 rpm,800 rpm,1782 rpm,1851 rpm,1823 rpm
2026-09-08 19:22:00,,26.7 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1815 rpm,1697 rpm,800 rpm,800 rpm,1812 rpm,1846 rpm,1429 rpm
2026-09-08 19:24:00,,26.6 V,26.5 V,27.0 V,26.8 V,27.0 V,26.7 V,26.3 V,,1856 rpm,1798 rpm,996 rpm,800 rpm,1830 rpm,1835 rpm,948 rpm
2026-09-08 19:26:00,,26.7 V,26.7 V,27.0 V,26.8 V,27.0 V,26.7 V,26.1 V,,1605 rpm,1808 rpm,1387 rpm,800 rpm,1848 rpm,1841 rpm,1800 rpm
2026-09-08 19:28:00,,26.7 V,26.7 V,27.0 V,26.8 V,26.8 V,26.7 V,26.1 V,,800 rpm,1779 rpm,1386 rpm,800 rpm,1815 rpm,1819 rpm,1783 rpm
2026-09-08 19:30:00,,25.8 V,26.7 V,27.0 V,26.8 V,27.0 V,26.7 V,26.1 V,,800 rpm,1797 rpm,1387 rpm,800 rpm,1808 rpm,1830 rpm,1807 rpm
2026-09-08 19:32:00,,26.6 V,26.6 V,27.0 V,26.8 V,27.0 V,26.7 V,26.1 V,,800 rpm,1780 rpm,1386 rpm,800 rpm,1832 rpm,1838 rpm,1796 rpm
2026-09-08 19:34:00,,26.6 V,26.7 V,27.0 V,26.8 V,26.9 V,26.7 V,25.9 V,,800 rpm,1781 rpm,1387 rpm,800 rpm,1819 rpm,1843 rpm,1806 rpm
2026-09-08 19:36:00,,26.6 V,26.3 V,27.0 V,26.8 V,27.0 V,26.7 V,26.1 V,,800 rpm,1825 rpm,1498 rpm,800 rpm,1813 rpm,1811 rpm,1793 rpm
2026-09-08 19:38:00,,26.6 V,26.7 V,27.0 V,26.8 V,26.9 V,26.7 V,26.1 V,,800 rpm,1766 rpm,1779 rpm,800 rpm,1822 rpm,1828 rpm,1794 rpm
2026-09-08 19:40:00,,26.7 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,800 rpm,1783 rpm,1757 rpm,1061 rpm,1815 rpm,1843 rpm,1814 rpm
2026-09-08 19:42:00,,26.4 V,26.7 V,27.0 V,26.7 V,27.0 V,26.7 V,26.0 V,,800 rpm,1779 rpm,1798 rpm,800 rpm,1807 rpm,1837 rpm,1784 rpm
2026-09-08 19:44:00,,26.6 V,26.7 V,27.0 V,26.8 V,27.0 V,26.7 V,26.1 V,,800 rpm,1763 rpm,1806 rpm,1873 rpm,1814 rpm,1838 rpm,1727 rpm
2026-09-08 19:46:00,,26.7 V,26.6 V,26.9 V,,27.0 V,26.7 V,26.1 V,,800 rpm,1834 rpm,1835 rpm,,1813 rpm,1837 rpm,1800 rpm
2026-09-08 19:48:00,,26.7 V,26.5 V,26.9 V,26.7 V,26.8 V,26.7 V,26.1 V,,1139 rpm,1787 rpm,1813 rpm,1779 rpm,1812 rpm,1837 rpm,1841 rpm
2026-09-08 19:50:00,,26.7 V,26.7 V,26.9 V,26.7 V,26.9 V,26.7 V,26.0 V,,1863 rpm,1775 rpm,1757 rpm,1823 rpm,1833 rpm,1836 rpm,1803 rpm
2026-09-08 19:52:00,,26.7 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1860 rpm,1788 rpm,1797 rpm,1811 rpm,1806 rpm,1827 rpm,1806 rpm
2026-09-08 19:54:00,,26.7 V,26.7 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1438 rpm,1770 rpm,1400 rpm,1855 rpm,1570 rpm,1829 rpm,1789 rpm
2026-09-08 19:56:00,,26.7 V,26.5 V,26.9 V,26.7 V,27.0 V,26.7 V,26.1 V,,1804 rpm,1780 rpm,1505 rpm,1900 rpm,974 rpm,1825 rpm,1806 rpm
2026-09-08 19:58:00,,26.8 V,26.5 V,26.9 V,26.7 V,26.8 V,26.7 V,26.1 V,,1315 rpm,1774 rpm,1793 rpm,1901 rpm,1816 rpm,1841 rpm,1721 rpm
2026-09-08 20:00:00,,26.7 V,26.7 V,26.9 V,26.6 V,27.0 V,26.7 V,25.9 V,,800 rpm,1779 rpm,1823 rpm,1900 rpm,1815 rpm,1831 rpm,1743 rpm
2026-09-08 20:02:00,,26.7 V,26.7 V,26.9 V,26.7 V,26.9 V,26.7 V,26.1 V,,932 rpm,1751 rpm,1271 rpm,1899 rpm,1886 rpm,1835 rpm,1795 rpm
2026-09-08 20:04:00,,26.7 V,26.7 V,26.9 V,26.7 V,26.8 V,26.7 V,26.2 V,,841 rpm,1782 rpm,800 rpm,1894 rpm,1808 rpm,1838 rpm,1763 rpm
